Propublica Number,Club Name,Tax Year,Data Source,PDF URL,Total Revenue,Total Functional Expenses,Net Income,Total Assets,Total Liabilities,Net Assets,Found By,Verified By
42444738,HARVARD PIERIAN FOUNDATION INC,2008,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2009_01_EO%2F04-2444738_990EZ_200805.pdf,NA,NA,NA,NA,NA,NA,,
42444738,HARVARD PIERIAN FOUNDATION INC,2007,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2007_11_EO%2F04-2444738_990EZ_200705.pdf,NA,NA,NA,NA,NA,NA,,
42444738,HARVARD PIERIAN FOUNDATION INC,2006,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2007_01_EO%2F04-2444738_990EZ_200605.pdf,NA,NA,NA,NA,NA,NA,,
42444738,HARVARD PIERIAN FOUNDATION INC,2005,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2006_01_EO%2F04-2444738_990EZ_200505.pdf,NA,NA,NA,NA,NA,NA,,
42444738,HARVARD PIERIAN FOUNDATION INC,2004,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2005_01_EO%2F04-2444738_990EZ_200405.pdf,NA,NA,NA,NA,NA,NA,,
42444738,HARVARD PIERIAN FOUNDATION INC,2003,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2003_11_EO%2F04-2444738_990EZ_200305.pdf,NA,NA,NA,NA,NA,NA,,
42444738,HARVARD PIERIAN FOUNDATION INC,2002,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2003_01_EO%2F04-2444738_990EZ_200205.pdf,NA,NA,NA,NA,NA,NA,,
42444738,HARVARD PIERIAN FOUNDATION INC,2001,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2002_04_EO%2F04-2444738_990EZ_200105.pdf,NA,NA,NA,NA,NA,NA,,
461959847,ALPHA PHI INTERNATIONAL FRATERNITY,2016,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2016_10_EO%2F46-1959847_990O_201606.pdf,NA,NA,NA,NA,NA,NA,,
461959847,ALPHA PHI INTERNATIONAL FRATERNITY,2015,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2015_09_EO%2F46-1959847_990EO_201506.pdf,NA,NA,NA,NA,NA,NA,,
461959847,ALPHA PHI INTERNATIONAL FRATERNITY,2014,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2014_10_EO%2F46-1959847_990EO_201406.pdf,NA,NA,NA,NA,NA,NA,,
760795560,FOX CLUB UNDERGRADUATE ASSOCIATION INC,2010,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2011_01_EO%2F76-0795560_990O_201007.pdf,NA,NA,NA,NA,NA,NA,,
760795560,FOX CLUB UNDERGRADUATE ASSOCIATION INC,2009,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2010_01_EO%2F76-0795560_990O_200907.pdf,NA,NA,NA,NA,NA,NA,,
760795560,FOX CLUB UNDERGRADUATE ASSOCIATION INC,2008,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2009_01_EO%2F76-0795560_990O_200807.pdf,NA,NA,NA,NA,NA,NA,,
760795560,FOX CLUB UNDERGRADUATE ASSOCIATION INC,2007,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2008_03_EO%2F76-0795560_990O_200707.pdf,NA,NA,NA,NA,NA,NA,,
760795560,FOX CLUB UNDERGRADUATE ASSOCIATION INC,2006,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2008_03_EO%2F76-0795560_990O_200607.pdf,NA,NA,NA,NA,NA,NA,,
43464134,THE SENECA INC,2014,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2015_07_EO%2F04-3464134_990EZ_201406.pdf,NA,NA,NA,NA,NA,NA,,
43464134,THE SENECA INC,2013,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2015_07_EO%2F04-3464134_990EZ_201306.pdf,NA,NA,NA,NA,NA,NA,,
43464134,THE SENECA INC,2012,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2015_06_EO%2F04-3464134_990EZ_201206.pdf,NA,NA,NA,NA,NA,NA,,
43464134,THE SENECA INC,2009,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F04-3464134_990EZ_200912.pdf,NA,NA,NA,NA,NA,NA,,
43464134,THE SENECA INC,2009,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2010_12_EO%2F04-3464134_990EZ_200912.pdf,NA,NA,NA,NA,NA,NA,,
43464134,THE SENECA INC,2008,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F04-3464134_990EZ_200812.pdf,NA,NA,NA,NA,NA,NA,,
43464134,THE SENECA INC,2006,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2007_05_EO%2F04-3464134_990EZ_200612.pdf,NA,NA,NA,NA,NA,NA,,
43464134,THE SENECA INC,2006,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2007_06_EO%2F04-3464134_990EZ_200612.pdf,NA,NA,NA,NA,NA,NA,,
43464134,THE SENECA INC,2005,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2006_06_EO%2F04-3464134_990_200512.pdf,NA,NA,NA,NA,NA,NA,,
43464134,THE SENECA INC,2005,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2006_10_EO%2F04-3464134_990R_200512.pdf,NA,NA,NA,NA,NA,NA,,
136085147,DELPHIC TRUST,2010,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2011_02_EO%2F13-6085147_990O_201007.pdf,NA,NA,NA,NA,NA,NA,,
136085147,DELPHIC TRUST,2009,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2010_04_EO%2F13-6085147_990O_200907.pdf,NA,NA,NA,NA,NA,NA,,
136085147,DELPHIC TRUST,2008,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2009_02_EO%2F13-6085147_990O_200807.pdf,NA,NA,NA,NA,NA,NA,,
136085147,DELPHIC TRUST,2007,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2008_02_EO%2F13-6085147_990O_200707.pdf,NA,NA,NA,NA,NA,NA,,
136085147,DELPHIC TRUST,2006,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2007_01_EO%2F13-6085147_990O_200607.pdf,NA,NA,NA,NA,NA,NA,,
136085147,DELPHIC TRUST,2005,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2006_03_EO%2F13-6085147_990O_200507.pdf,NA,NA,NA,NA,NA,NA,,
203522249,BEE CLUB INC,2011,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2012_05_EO%2F20-3522249_990O_201105.pdf,NA,NA,NA,NA,NA,NA,,
203522249,BEE CLUB INC,2010,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2011_05_EO%2F20-3522249_990EO_201005.pdf,NA,NA,NA,NA,NA,NA,,
203522249,BEE CLUB INC,2009,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2010_06_EO%2F20-3522249_990EO_200905.pdf,NA,NA,NA,NA,NA,NA,,
203522249,BEE CLUB INC,2008,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2009_01_EO%2F20-3522249_990O_200805.pdf,NA,NA,NA,NA,NA,NA,,
203522249,BEE CLUB INC,2007,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2008_02_EO%2F20-3522249_990O_200705.pdf,NA,NA,NA,NA,NA,NA,,
203522249,BEE CLUB INC,2006,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2008_05_EO%2F20-3522249_990O_200605.pdf,NA,NA,NA,NA,NA,NA,,
41833930,SIGNET SOCIETY,2010,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2011_06_EO%2F04-1833930_990_201006.pdf,NA,NA,NA,NA,NA,NA,,
41833930,SIGNET SOCIETY,2009,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2010_07_EO%2F04-1833930_990_200906.pdf,NA,NA,NA,NA,NA,NA,,
41833930,SIGNET SOCIETY,2008,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2009_06_EO%2F04-1833930_990_200806.pdf,NA,NA,NA,NA,NA,NA,,
41833930,SIGNET SOCIETY,2007,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2008_06_EO%2F04-1833930_990_200706.pdf,NA,NA,NA,NA,NA,NA,,
41833930,SIGNET SOCIETY,2006,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2007_05_EO%2F04-1833930_990_200606.pdf,NA,NA,NA,NA,NA,NA,,
41833930,SIGNET SOCIETY,2005,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2006_07_EO%2F04-1833930_990_200506.pdf,NA,NA,NA,NA,NA,NA,,
41833930,SIGNET SOCIETY,2004,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2005_03_EO%2F04-1833930_990_200406.pdf,NA,NA,NA,NA,NA,NA,,
41833930,SIGNET SOCIETY,2003,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2004_03_EO%2F04-1833930_990_200306.pdf,NA,NA,NA,NA,NA,NA,,
41833930,SIGNET SOCIETY,2002,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2002_12_EO%2F04-1833930_990_200206.pdf,NA,NA,NA,NA,NA,NA,,
41833930,SIGNET SOCIETY,2001,Manual,https://projects.propublica.org/nonprofits/download-filing?path=2002_02_EO%2F04-1833930_990_200106.pdf,NA,NA,NA,NA,NA,NA,,
